sha256	kept	removed	bytes
7274c472bd0efe43546ae5128f547ccdd57bc7c2e77615cff3524e95d4ad1293	30_Pharmacopoeia/Nutritional/Ophiocordyceps sinensis.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Ophiocordyceps sinensis.md	1775
9111983ec21c663bc882ec8beaec3e4fb72a0f869a68675ff3f2d079ace98481	30_Pharmacopoeia/Functional/MMDA.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/MMDA.md	1606
736290efb9023d095766a413a447aa4379cdcb8d97382aa2361b9067fe8095c2	30_Pharmacopoeia/Medical/noscapine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/noscapine.md	1793
a379b7776fa71e43397b4e7f0a723a9e6442348811dbca6df8d64699d6b0f737	30_Pharmacopoeia/Functional/Concerta.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Concerta.md	1616
7a1454ad890238c1a0dd669e4b2d106b9385f03c8932ad8ba87734013b29b597	30_Pharmacopoeia/Nutritional/tortuosamine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/tortuosamine.md	2078
7e81d701f054f24d751e25cabb7eba5c425432d953509a1a09e76100cd33ade0	30_Pharmacopoeia/Pneumatic/MDMA.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/MDMA.md	1808
78f556ff18854bf948cbc1834d727e50d9593e5ec9a340f67dbd44afd65fc187	30_Pharmacopoeia/Nutritional/hyperforin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/hyperforin.md	1792
5d6b05d265f177d2662c2525bbfd81a8d7018c5de78d14bddb9ad84f93d6fba7	30_Pharmacopoeia/Functional/rivastigmine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/rivastigmine.md	1679
49c42567cc502d77d4dbdd5a366288f973756a6af32d1a361de0660bbfe6fdb3	30_Pharmacopoeia/Pneumatic/DMT.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/DMT.md	1989
0b04acbe58660d480b9b62e3b5b44276082bea6ee0ce7932ed5750fb981feee1	30_Pharmacopoeia/Nutritional/boldine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/boldine.md	1694
2b60084c6fcc3f520cd6f3c289647dbda36982b702e3ddf66b810887eab21169	30_Pharmacopoeia/Chthonic/Mandragora turcomanica.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Mandragora turcomanica.md	1573
55a7ff63171c6e3648c6330147ed2691a63f8f65a4f6ddea148fd5d77928c7d4	30_Pharmacopoeia/Pneumatic/Echinopsis pachanoi.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Echinopsis pachanoi.md	1596
9a8083c64201a351780b051ab69c208919bd582b64e1c0c649aba10f46d24534	30_Pharmacopoeia/Nutritional/Palmitoleic acid.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Palmitoleic acid.md	1643
1b858d473c4bec79e293644a5cde4e4f70fd1b9b5ac1be4593a2d6217358f476	30_Pharmacopoeia/Nutritional/chavibetol.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/chavibetol.md	1742
14a1f840a95b6653b5485663f086f395a0553b3e96f8d55bd88af3dcd7c8304f	30_Pharmacopoeia/Nutritional/Tremellan polysaccharides.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Tremellan polysaccharides.md	1501
a9492ff95f98dd6ed3063c7a9332dcf0f77e41cf152bd7c8542bd4b960b3baa4	30_Pharmacopoeia/Nutritional/citral.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/citral.md	1686
5c7a8e610b8aa2b1938b01071a704bf90da60824eb2f12feea2147dc14aefa83	30_Pharmacopoeia/Chthonic/piperidine alkaloids.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/piperidine alkaloids.md	1467
04ca9e00dd372970d89e3440e9967e1a712562f0f85ddd828a4e6c05e8d784c9	30_Pharmacopoeia/Nutritional/biflavonoids.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/biflavonoids.md	1466
b727de8859d0269b8c39cbb9d9abd212be430554e4247b3c6c742ccc556227fa	30_Pharmacopoeia/Functional/biflavonoids (kolaviron.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/biflavonoids (kolaviron.md	1613
62c9f1d8f1918c0045055339c75f758fd0db734921b54dac03e3c9f302c33eb6	30_Pharmacopoeia/Nutritional/codonopilates.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/codonopilates.md	1702
3db20722f571b8f10340b12e09fb5a9808b55d670030e13c58762ded337f3dbb	30_Pharmacopoeia/Nutritional/taxine alkaloids.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/taxine alkaloids.md	1435
9199088514c9e7d960645458f48eac05b83a7824cef9df1867e8dd81aea8bf8a	30_Pharmacopoeia/Pneumatic/lysergic acid hydroxyethylamide.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/lysergic acid hydroxyethylamide.md	1489
56bfa72c32c4f946c227bb2342aef842b17434af75eb2ddef8e8efda0e6df046	30_Pharmacopoeia/_By_Structure/Source_Substances/Rosmarinus officinalis.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Rosmarinus officinalis.md	1757
efb9ba1c235400b3f09cf85907dad9395b93f1a0fc16ebe59c346df6ebe658eb	30_Pharmacopoeia/Nutritional/Piper betle.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Piper betle.md	1632
3accf9f7fa1de8a2cfb9dbd860be516658de837d8580ce95b28dec2d8757f4ec	30_Pharmacopoeia/Pneumatic/harmine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/harmine.md	1708
d24339169b2ee7ff354ab6155710ed6f4a20af183073cf389e65a57e0d85d7d4	30_Pharmacopoeia/Nutritional/Hippophae rhamnoides.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Hippophae rhamnoides.md	1759
64486c313d4cd66b4ef4f35e9e552d42c8a2798931efa226e72c62ef6f87b7f8	30_Pharmacopoeia/Functional/Hericium erinaceus.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Hericium erinaceus.md	1788
86e754aedce600ca24ed1c1eba0ac65f687084d94a2630a6ca23bf8a0be054d8	30_Pharmacopoeia/Nutritional/triterpenes.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/triterpenes.md	1751
a4940677145f804cdacd6c756dcb153ba4b5c37a33d20158a0a187b96134b2f8	30_Pharmacopoeia/_By_Structure/Source_Substances/Melissa officinalis.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Melissa officinalis.md	1789
d4182853f3650eddb43f9d67b9bea489bd28fc16ebeb246e96bf9b9cf92e5143	30_Pharmacopoeia/Chthonic/Datura ceratocaula.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Datura ceratocaula.md	1590
95b4f469e24fd5b99662bc7960b3f8d7456ba1e8870f9e03c5688ad0eea3ee4b	30_Pharmacopoeia/Nutritional/Panicum miliaceum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Panicum miliaceum.md	1420
5c498884679da74e10007c57472bc85df21cf14e4560d317ca919c69c60962a7	30_Pharmacopoeia/Pneumatic/vertine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/vertine.md	1755
89f2ba851172cfbf114d892173725798acb75af02d9d338f4cd90e2c6f78f863	30_Pharmacopoeia/Pneumatic/Ayahuasca.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Ayahuasca.md	1624
1f2fa3c8f39e561adb7a84fa554ec14c2c6c4cd2818edf07f76cd7070c055bbf	30_Pharmacopoeia/Nutritional/Prunus domestica.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Prunus domestica.md	1413
cccdc4117734c6df35891fadadff19ce77b8e0675703b8395c3fcee55fea1a46	30_Pharmacopoeia/Pneumatic/anhalonine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/anhalonine.md	1726
502905a46285db217a00267877a36d50bb9583fce1cc6c390e4be58850bdb34b	30_Pharmacopoeia/Nutritional/Puma concolor.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Puma concolor.md	1486
b465692de5927026b6885dd622560d0e106aee65aefd5472356472d0e315f0e2	30_Pharmacopoeia/Nutritional/MAO-inhibiting Ôò¼Ôûô-carbolines.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/MAO-inhibiting ╬▓-carbolines.md	1465
239201faaf93d9bef66392c7f4d87e81bccfebacd06d04d41fd4b7b051f706ea	30_Pharmacopoeia/Pneumatic/N,N-dimethyltryptamine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/N,N-dimethyltryptamine.md	1710
1c7640a558ca536d22cef6a1195682b2afe139acb82fee0961839ac660cdaaff	30_Pharmacopoeia/Nutritional/L-carnitine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/L-carnitine.md	1641
2401acaae8adcb323c6e8dbee07a9dbb19f4d6b2ca254fbc50ab757a4ea351f5	30_Pharmacopoeia/Pneumatic/5-HT2A receptor.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/5-HT2A receptor.md	1405
a760db09697575e24a9f55e5347c7e08f3214730f04715a1f4a5658b774342b7	30_Pharmacopoeia/Nutritional/Piper methysticum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Piper methysticum.md	1852
1fd9006566f257f6c2b5b626c602faf037227058a2ecb4e5435bf299aae3c8b4	30_Pharmacopoeia/Chthonic/Datura ferox.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Datura ferox.md	1548
62a32cca73c7f77c8c84c05dd4f24adb325214467f1c6b0a9b0326f8c7c5dd74	30_Pharmacopoeia/Nutritional/Petiveria alliacea.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Petiveria alliacea.md	1427
dbac0f9892e35d4fff01a8da5b0e0332e2a58f0216d5a1f0b78da8963540d063	30_Pharmacopoeia/Pneumatic/Trichocereus pachanoi.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Trichocereus pachanoi.md	1558
5227c8a8b7220ac45273898ae0933f31fc2f3cb3c60a27fce66986651f957686	30_Pharmacopoeia/Functional/Agaricus subrufescens.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Agaricus subrufescens.md	1733
5ecf520b73453bcb711db99c1a4d608f94e62b4f8ee49961780b9e6e479ef11e	30_Pharmacopoeia/Nutritional/kolaviron.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/kolaviron.md	1743
3baf4380ee0eff9586d0b9ae90bbf933656c25623fea17ec3a558a4dfbc36deb	30_Pharmacopoeia/Nutritional/jatamansone.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/jatamansone.md	1781
502c681994c142be1d712476cc1eccd877fbec68f0fd0f6c8824b8589230bf9b	30_Pharmacopoeia/Pneumatic/d-lysergic acid amide.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/d-lysergic acid amide.md	1784
ffe851cfa1250aa9a5e4ac19fde866b9afb8759b9e8d97f339bd6c084d4177dd	30_Pharmacopoeia/Pneumatic/sinicuichine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/sinicuichine.md	1412
6990c499cc8e265a6d1386540de7fa6f14c47d17487ddfb066c550cfd6a4e2ea	30_Pharmacopoeia/Nutritional/harpagoside.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/harpagoside.md	1840
7badfe728ea65d1f2f6d95bdde508f53d1cceb9c9362cd848624d6850cd464e1	30_Pharmacopoeia/Nutritional/Ledum palustre.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Ledum palustre.md	1445
39c02061fa4cee0cf33754c8a872070005fea4cca245d63d777333973f9544b0	30_Pharmacopoeia/Functional/choline.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/choline.md	1573
623480b484dd4254ef633b3395d53636501a718a19548f80f38fc9ba07194116	30_Pharmacopoeia/Nutritional/Citrus aurantium.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Citrus aurantium.md	1704
32311e3bdf1c3112b8913a19595a2c5863f2f94c28832e7db4c82ef8f42388e0	30_Pharmacopoeia/Functional/Cathinones.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Cathinones.md	1451
dd30c4e8d1c0f4ba354fb5501a8fbb44b877691fc24103055407bac49ecdf531	30_Pharmacopoeia/Nutritional/Avena sativa.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Avena sativa.md	1385
a5079d28586d4b3c3395c7d3b55c98ce2b7bfb0c58c3665f05773cef22d8d717	30_Pharmacopoeia/Chthonic/cardiac glycosides.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/cardiac glycosides.md	1535
fe8de574bb1bb824c29d3f76b551d7124175cedc218784548853bc2be3d8469b	30_Pharmacopoeia/Nutritional/astragalosides.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/astragalosides.md	2186
63b4d0a721eedfd9d088c381808b9462313de1e02cd668292042254fa90b67ab	30_Pharmacopoeia/Nutritional/Blue Lotus.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Blue Lotus.md	1410
bb65509128e6c1a4cb9f9de77e7d5b80f60825cd345668a20b2f7441dc4fe430	30_Pharmacopoeia/Nutritional/2,3,5,4├ö├çÔûô-tetrahydroxystilbene glycoside.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/2,3,5,4ÔÇ▓-tetrahydroxystilbene glycoside.md	1882
058dc4338d071f3f5f69423ca2f35dcfdf5dfcbb3c2782d8acf467e810be6a8f	30_Pharmacopoeia/Nutritional/sesquiterpene lactones.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/sesquiterpene lactones.md	1770
f50c9c6080c3b651514a7de3fb70f5440c914927d2a06498d1cdd58100275305	30_Pharmacopoeia/Nutritional/Ôò¼Ôûô-sitosterol.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/╬▓-sitosterol.md	1365
5c1b8e4fdd390bd878aae8623ef6826f521249c8d60d8633e20df05b4915927a	30_Pharmacopoeia/Nutritional/Ptychopetalum olacoides.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Ptychopetalum olacoides.md	2042
d33ac4128f04ff07c64eff21a2b1294627638bea06f94c125b5e50c169a9edb3	30_Pharmacopoeia/Nutritional/ginsenosides (Rb1, Rg1, Re, Rd.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/ginsenosides (Rb1, Rg1, Re, Rd.md	1475
bac265e95cdd387217e1cca5e13a24caba7eb8cad602e549da8ccbe2bd4f3ccc	30_Pharmacopoeia/Nutritional/Pfaffia paniculata.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Pfaffia paniculata.md	2007
63481fdb0103c9ae6cfa48e94610fe64931f44d2a8304b7d61720f062707fbf3	30_Pharmacopoeia/Functional/citicoline.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/citicoline.md	1719
3428d6641973ec49b3ad97872a87724578a5719b67e370fbe93852592f6ec24b	30_Pharmacopoeia/Pneumatic/ketamine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/ketamine.md	1625
cfc69be81ae7909d357b977c3c70bd824b32028b86a25c5045d1b3af6cead100	30_Pharmacopoeia/Nutritional/Ôò¼Ôòæ-opioid receptor.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/╬║-opioid receptor.md	1409
544e06c667f8fb533f91affff8ed377a0063f3fb6dc5fdef7fea6162af622f74	30_Pharmacopoeia/Pneumatic/ergometrine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/ergometrine.md	1834
496aad778316d8ca6676a4b1142c4dc863c4883429862e45de65d9b3ec607f14	30_Pharmacopoeia/Nutritional/verbenalin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/verbenalin.md	1756
4fb61d422bf52037bbedefb769ef9fcfd7a6063980ca08e0d02c0a73997b4b3c	30_Pharmacopoeia/Nutritional/coumarin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/coumarin.md	1865
4e68f504ecd21a172d5aec93b6a71fe661cb2aab4819aba8a6f630ce6fcec60c	30_Pharmacopoeia/Nutritional/Acer saccharum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Acer saccharum.md	1399
551ceabe8b56a72d51cbe3d081f7355291f52f577effc6f7dd3fc3e4c5ca3149	30_Pharmacopoeia/Nutritional/channaine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/channaine.md	2116
53c6edaf742e3cc606cbf80bb01a6cc9661aa712ad5542e20a13e699e6bcbcbb	30_Pharmacopoeia/Nutritional/Panax quinquefolius.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Panax quinquefolius.md	1849
068409f692e902a22f8f9860dcc79b52876f4c8602029a67a05e6b8e0932e956	30_Pharmacopoeia/Nutritional/Ôò¼Ôûô-carboline.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/╬▓-carboline.md	1494
b6ada2f96fe3a179787c4b64df48fbcb2a174fde19fb5000092ee119b6f646af	30_Pharmacopoeia/Nutritional/Saccharomyces unisporus.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Saccharomyces unisporus.md	1556
32a09e36250d12ccccad0996b0d60fa3de516a22b4584ca4b0eb112558547b01	30_Pharmacopoeia/Nutritional/Crocus sativus.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Crocus sativus.md	1521
4f8af40cac57536089443364bc62ea4fa692ac86ab3dca1c15cf44c94a385dfd	30_Pharmacopoeia/Nutritional/Origanum majorana.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Origanum majorana.md	1806
ff3c724abb3bf7ede80289909d3d010d08f06af315b8b3773e45cd55a3fec14e	30_Pharmacopoeia/Nutritional/Gentiana lutea.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Gentiana lutea.md	1891
630b2f8cd22095eac2379d827eb0216f3ab932ec15b9ecb5216daa18d5b5b667	30_Pharmacopoeia/Pneumatic/elemicin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/elemicin.md	1597
e00b9ab43287c68dfe71c970e0f86492c2be7d683be6be988fcde8e1ddc567a6	30_Pharmacopoeia/Pneumatic/methylergonovine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/methylergonovine.md	1856
1544932450ec60aa31e06fe3f4155307ea91d8a68477632f79ce794d07a2533e	30_Pharmacopoeia/Nutritional/Ophiopogon japonicus.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Ophiopogon japonicus.md	1775
d2bc1bedc0adbc671cfe623a942f6e1f4d6bf5849e56b6cca6a53b3c760e67c4	30_Pharmacopoeia/Pneumatic/nitric oxide.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/nitric oxide.md	1553
c3df7d603491034b7a9fe19b86c1199a97fd05cddfbecafd5a62d510490d9071	30_Pharmacopoeia/Nutritional/NF-kB.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/NF-kB.md	1319
325b434bf6df2b3b913de429552a9259e80cf4ed7a4404627a26c9f6397c2205	30_Pharmacopoeia/Nutritional/bacosides A and B.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/bacosides A and B.md	1460
cbf11928ae552651eb78d7bebab3d6534af65b15b195d36d2ae1206e182b5c64	30_Pharmacopoeia/Nutritional/Artemisia dracunculus.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Artemisia dracunculus.md	1859
80494f8c3473abca633abe5ca36881a86cd189688ef3d46a16c16c0da06063b9	30_Pharmacopoeia/Functional/Paullinia yoco.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Paullinia yoco.md	1611
c5f8971b495bc85e07a20eb1c608d06fad349ff0634ea2d086597f51a6e826dd	30_Pharmacopoeia/Functional/dextromethorphan.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/dextromethorphan.md	1808
ff5df69b5d567cad14e55e7b863d243d718f1b42d4a4fe4169110b0e7dfe8e8a	30_Pharmacopoeia/Functional/higenamine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/higenamine.md	1686
23095e2fef76eb30f5be6df33df43b5799972a4b780ec6847cd6c2d523fbe066	30_Pharmacopoeia/Nutritional/Duboisia hopwoodii.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Duboisia hopwoodii.md	1885
7ff9907ccb0cf09d10a4523e773abae5455735d738332235dfec278a797a5c9a	30_Pharmacopoeia/Nutritional/Kluyveromyces marxianus.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Kluyveromyces marxianus.md	1460
1915778e8ba20819c7b623036f609106386b7034b8174730debdcac7f7186d13	30_Pharmacopoeia/Nutritional/Lessertia frutescens.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Lessertia frutescens.md	1799
050808ae3c5a7f56ab3745e0aa9ab9c93b35bae9790f06f075e3e4e8bdd78537	30_Pharmacopoeia/Functional/fentanyl.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/fentanyl.md	1646
cbfd09fba515486e21edf478e99385d9ea49eda717ea935b0d66233e4f1cc6fb	30_Pharmacopoeia/Functional/DOB.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/DOB.md	1645
5833cf6bcc2a8419470775f80d0287c231c63b352917f2babe3c6114d12e3458	30_Pharmacopoeia/Nutritional/Salidroside.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Salidroside.md	1776
e84367aac092c63e0ca84c35f43f105f5aa99490a7cc6175311cb9142de8d28f	30_Pharmacopoeia/Nutritional/Raphia hookeri.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Raphia hookeri.md	1399
cb8be210c231edae90aecacfe87e00a82baa64f353795794fedbc47eada8ddec	30_Pharmacopoeia/Nutritional/Cocos nucifera.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Cocos nucifera.md	1399
8f0ffba2754683ce4dfea87b3ccc12ea86dd5d8f091b5451786d07236fe3ca68	30_Pharmacopoeia/Nutritional/curcuminoids.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/curcuminoids.md	1411
6e1610f58c0b1ab6b8b25afe9bb762a6ae4b2a9f980d7976d1c6d870c060e032	30_Pharmacopoeia/Pneumatic/Bufo alvarius.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Bufo alvarius.md	1538
dda93c10cc51289b6a7a2662f8f05ea9b80cabce5929f80d2bf0eabedb1f1ce0	30_Pharmacopoeia/Functional/mitragynine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/mitragynine.md	1704
b38965e65baebd47b336fb2213e5e1cf66b2dc51b9b4a9907e4d7861e9674d52	30_Pharmacopoeia/Nutritional/polyphenols.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/polyphenols.md	1377
6e38d31e9efb33eccc5f28ff90a7c05922dcd29cbaae06d6b5c65224e37e3fbb	30_Pharmacopoeia/Nutritional/methyl salicylate.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/methyl salicylate.md	1846
504fdab75466b4a7226a809436eb64ab73e55e39ffc025ab09eb54c88c501e77	30_Pharmacopoeia/Nutritional/Luteolin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Luteolin.md	1641
6971c09ff6f0a1cb6a72c26af7514f59bf0f45f3cd69e20e520c1f054e1d33d3	30_Pharmacopoeia/Chthonic/Hemlock.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Hemlock.md	1484
32e1789cfa021e343b3e2406bf8aff4c59788d4a7fe391472071d9c2652b126b	30_Pharmacopoeia/Nutritional/Nypa fruticans.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Nypa fruticans.md	1399
51c5013fd481c47032c2278163d31a4c9ac20acff7c02e372fe5b455d887b0be	30_Pharmacopoeia/Pneumatic/ibogaline.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/ibogaline.md	1808
fa35529912e5ab3c1bcf717ee2bb81b6eb2c02125f835331e9b498b62b40fdf5	30_Pharmacopoeia/Nutritional/chrysin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/chrysin.md	1912
831c8a7788464b4cfdddfdfe8b01e354e9c22f7392e40b2d1fd5cebc391dcd04	30_Pharmacopoeia/Nutritional/arbutin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/arbutin.md	1675
c3a094e9d457c7a090f92d469d5eb539f4e2c2d40f4aedb134c0a54bf4ee6e93	30_Pharmacopoeia/Nutritional/vincristine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/vincristine.md	1860
b9fc7fbf63daebfed8aa6342748edd104b219741ffd75ef3ccc1be287db91382	30_Pharmacopoeia/Nutritional/julibrosides.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/julibrosides.md	1555
85f688b4766989dc5f95ac96b7d4da9d95e4be1f544000af03bfc1ed06f6f1db	30_Pharmacopoeia/Nutritional/sulfate conjugates.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/sulfate conjugates.md	1397
da1c9dbb887f025318bc0338c07382316092119d1dad15758f2e43837402c462	30_Pharmacopoeia/Nutritional/Poria cocos.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Poria cocos.md	2081
0a3df013abfd40a26a8fa9337833ee072687787b9d7f5cc22d6f2384db798357	30_Pharmacopoeia/Nutritional/PDE4.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/PDE4.md	1433
325d6adc67415f97f773dd6f32e40cd40289e09163fbde18ae9b9f5eb49315ba	30_Pharmacopoeia/Functional/Ilex guayusa.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Ilex guayusa.md	1728
